Date,Close,High,Low,Open,Volume
2007-03-05,10.943264961242676,11.056184352210908,10.845235193577325,10.8457312292761,255156819
2007-03-06,11.35523509979248,11.391219544367942,11.102840349979706,11.105074411171131,302477526
2007-03-07,11.307832717895508,11.493963930142334,11.274329403774255,11.482795525261967,262343656
2007-03-08,11.285000801086426,11.552533178383515,11.26961419243533,11.396679148116514,215316044
2007-03-09,11.241320610046387,11.37632878188529,11.170342849151345,11.366401416963939,199854306
2007-03-12,11.285744667053223,11.298154111163612,11.195409159364267,11.231643519833925,139135567
2007-03-13,10.994885444641113,11.215761028088773,10.989922236664986,11.170592319544015,256048147
2007-03-14,11.118227005004883,11.134606634789312,10.894870317555169,10.999848378770887,321877972
2007-03-15,11.073307991027832,11.163396435841593,11.017468815527366,11.114752628723577,158359353
2007-03-16,10.94078254699707,11.085965159656293,10.916958580286467,11.059906181589808,227212468
2007-03-19,11.09911823272705,11.130637405844553,10.935322871061311,11.000345360124541,208687290
2007-03-20,11.050724029541016,11.108301230065484,11.009030424051561,11.063381492051718,137372985
2007-03-21,11.330416679382324,11.330912715066052,11.048986748101912,11.051219858938616,232801338
2007-03-22,11.46666431427002,11.469890446555748,11.230650168896917,11.307088123221416,228079706
2007-03-23,11.46145248413086,11.500167973245707,11.343569891936953,11.452022104817726,165068406
2007-03-26,11.54012393951416,11.54012393951416,11.307336861847412,11.429686629975626,189118214
2007-03-27,11.505876541137695,11.54583307092905,11.424474424235186,11.504139465974582,150208917
2007-03-28,11.462695121765137,11.55104459131572,11.4197595259781,11.462446153655533,184352418
2007-03-29,11.438868522644043,11.564941404041143,11.291949789829854,11.528956011903942,160137995
2007-03-30,11.370373725891113,11.500417753554046,11.320241810717782,11.468154526926458,135714793
2007-04-02,11.379554748535156,11.379554748535156,11.220475532816433,11.360445971377302,138457033
2007-04-03,11.728737831115723,11.769687384733594,11.515307537525551,11.516548577068514,261046814
2007-04-04,11.689525604248047,11.73866449549612,11.653788228794902,11.717321657464913,151718555
2007-04-05,11.70168685913086,11.716079495821749,11.65478107940691,11.696473733230542,109039179
2007-04-09,11.619789123535156,11.738664742781491,11.55476663618484,11.738167756827552,122943100
2007-04-10,11.577350616455078,11.683817742212813,11.544095318945102,11.591993172156622,119618686
2007-04-11,11.528460502624512,11.649322164250842,11.480810668044278,11.566430989425664,153051532
2007-04-12,11.599437713623047,11.61457630405025,11.471627757408205,11.515306453597166,108721995
2007-04-13,11.572138786315918,11.633685220097147,11.49942299756519,11.625743898038264,112211024
2007-04-16,11.770183563232422,11.837687182744672,11.618299706634858,11.625993011582578,203877329
2007-04-17,11.7337007522583,11.822796176197784,11.703919604994962,11.758518691731071,128885290
2007-04-18,11.813365936279297,11.909904747658453,11.652547739151935,11.69548238534192,227670177
2007-04-19,11.705161094665527,11.960781013987908,11.65403711080105,11.77588989100413,442034667
2007-04-20,11.973934173583984,12.222605805058288,11.962517750283977,12.173466911661695,488283372
2007-04-23,11.889554023742676,12.036473707273547,11.869203257669996,11.914867997286295,227834792
2007-04-24,11.851088523864746,11.911890908966575,11.801948679551458,11.87789155698473,148341946
2007-04-25,11.862503051757812,11.94638629493624,11.81584624050175,11.912385995403827,159266742
2007-04-26,11.941671371459961,12.022824519729738,11.840664442475665,11.865232462702206,165614446
2007-04-27,11.887816429138184,11.97194864291753,11.870941713177515,11.91412342523319,117466650
2007-04-30,11.698460578918457,11.945891173393223,11.698460578918457,11.891292085642393,146193924
2007-05-01,11.639394760131836,11.733948474924356,11.519526120542348,11.71856186597869,146876473
2007-05-02,11.55948257446289,11.69101470368869,11.558240584729708,11.630708357524151,122967190
2007-05-03,11.74437141418457,11.765219166184274,11.547320769514432,11.570400682024973,144306878
2007-05-04,11.692008018493652,11.784328624135286,11.56196399306301,11.667190079186142,158592223
2007-05-07,11.596460342407227,11.734196722339982,11.576606561096014,11.717322005998406,121256803
2007-05-08,11.585043907165527,11.618796190593295,11.53342483601826,11.568168240581622,116639561
2007-05-09,11.645598411560059,11.707145794454263,11.512328262856503,11.568664420507277,156179212
2007-05-10,11.452518463134766,11.651555157479796,11.441351008397746,11.590751825382872,148004686
2007-05-11,11.583307266235352,11.589760481848161,11.440855691197049,11.461453526806425,118205408
2007-05-14,11.460212707519531,11.602416255641524,11.41603702377649,11.552037275058984,155488633
2007-05-15,11.366402626037598,11.479074001223635,11.351760070055496,11.464679463095473,165377561
2007-05-16,11.728984832763672,11.742138330363481,11.391715736634742,11.46567161423193,263150670
2007-05-17,11.688036918640137,11.793759040791263,11.68431475037536,11.725263352587703,187122763
2007-05-18,11.672154426574707,11.731219735705329,11.658007906359323,11.714592086700911,148390126
2007-05-21,11.67910385131836,11.892533194645644,11.58281115606151,11.652547885723262,247295463
2007-05-22,11.80964183807373,11.887815918691604,11.738664075649512,11.738664075649512,154135581
2007-05-23,11.762737274169922,11.997014354239761,11.757277080683748,11.932735922637733,203166675
2007-05-24,11.7716703414917,11.892531996534764,11.701437583192348,11.792021107321828,167569747
2007-05-25,11.999743461608887,12.035232818633501,11.84463443629457,11.904940781244717,214741900
2007-05-29,12.088838577270508,12.205233069636265,12.01165751263149,12.036474501884426,209502334
2007-05-30,12.373991966247559,12.379947245150827,11.986838971160234,12.024065403430154,290918361
2007-05-31,12.356867790222168,12.626633287172607,12.335772969530755,12.42263433129303,358310019
2007-06-01,12.41866397857666,12.53331949215889,12.357363660106317,12.433553601576733,192679513
2007-06-04,12.584195137023926,12.66956743810979,12.348925986056749,12.356867308172204,285104652
2007-06-05,12.876296043395996,12.880267179448175,12.572779235640468,12.650706247627793,419450332
2007-06-06,12.861656188964844,12.924444619294292,12.787451334844585,12.824429752973076,316650452
2007-06-07,12.782486915588379,13.06639892341669,12.719202455528928,12.898880452457034,426813829
2007-06-08,12.793157577514648,12.896149592601837,12.643508753252906,12.810778246215106,255281284
2007-06-11,12.690166473388672,12.861656095568796,12.65691117423085,12.756678021964323,186604829
2007-06-12,12.527115821838379,12.698355508704026,12.487407310908734,12.62489661649101,257742474
2007-06-13,12.538779258728027,12.620677408868817,12.376224948145747,12.58469201642603,282414606
2007-06-14,12.479219436645508,12.554664380934783,12.450926394712,12.542255885550631,185540856
2007-06-15,12.554911613464355,12.63209362824831,12.439262125083724,12.61199087871303,247889682
2007-06-18,12.785962104797363,12.80581493523614,12.513961603211364,12.562108423039122,194161046
2007-06-19,12.763874053955078,12.8368369106363,12.695129401030046,12.756428767532512,174864989
2007-06-20,12.656166076660156,12.874063528762338,12.63358219922872,12.829640777682444,174178426
2007-06-21,12.7589111328125,12.788194342965355,12.564590578211714,12.681232134436812,177049146
2007-06-22,13.02867603302002,13.028924050851757,12.80829651023332,12.816238782408261,289228049
2007-06-25,13.089231491088867,13.277099787941612,12.988968611253409,13.127946032581,318188194
2007-06-26,13.159712791442871,13.232675650166792,13.059945950587387,13.221011209401558,228433026
2007-06-27,13.061186790466309,13.103376427574464,12.89416531705134,13.029171585641523,245842035
2007-06-28,13.029419898986816,13.140851173324894,12.999390736580983,13.026193766700882,167360967
2007-06-29,12.97209358215332,13.088735140044522,12.8916844858362,13.054486821242785,155805818
2007-07-02,13.162691116333008,13.199172546277659,13.009319159544525,13.04133341743922,140026895
2007-07-03,13.260968208312988,13.262457265691847,13.091217567643024,13.17956703844202,75152639
2007-07-05,13.441887855529785,13.510633466144483,13.206618679669596,13.291245985935674,198457088
2007-07-06,13.386544227600098,13.497477570005234,13.369916579618215,13.432456985623453,110291857
2007-07-09,13.464967727661133,13.618339682966592,13.407887513216968,13.475888114962064,149751208
2007-07-10,13.484325408935547,13.575156955714672,13.442383785892526,13.495493814029338,154818129
2007-07-11,13.512368202209473,13.562748132311613,13.401682877155865,13.4910263146986,132868163
2007-07-12,13.533712387084961,13.58309834676042,13.406894495675369,13.546865885263324,138179998
2007-07-13,13.703214645385742,13.715872107539877,13.58136186539424,13.597740545400894,210269197
2007-07-16,13.723814010620117,13.862543412689421,13.632485475960591,13.65705539753044,264969462
2007-07-17,13.773696899414062,13.841448533880214,13.708675361806467,13.774690871329847,173792986
2007-07-18,13.637201309204102,13.761288152730542,13.495989831293214,13.746149561621355,244111573
2007-07-19,13.614617347717285,13.736967115320237,13.457026240184522,13.73547805800292,446756299
2007-07-20,12.908063888549805,12.984004861247882,12.64450169442606,12.704063986942145,713556598
2007-07-23,12.719202995300293,12.905086197410816,12.710268651129695,12.88051627581169,255221059
2007-07-24,12.756180763244629,12.872574299137796,12.585188143441352,12.63953825925385,223719424
2007-07-25,12.650954246520996,12.831128271418452,12.546720240081282,12.830136200101803,222631361
2007-07-26,12.607275009155273,12.721188366441249,12.38093925238623,12.6256406824866,276368027
2007-07-27,12.703816413879395,12.821202977606447,12.54523227963302,12.620430151697331,221189978
2007-07-30,12.808545112609863,12.888705239693508,12.669319678741422,12.729378007158376,159126217
2007-07-31,12.656909942626953,12.916004959776487,12.656909942626953,12.910792784152662,171460275
2007-08-01,12.729874610900879,12.818473050161645,12.610750970383371,12.669320244095642,177791919
2007-08-02,12.681976318359375,12.7807491877848,12.63209337282559,12.749231916201017,126669014
2007-08-03,12.48318862915039,12.736327426341106,12.48318862915039,12.658152391228963,127524207
2007-08-06,12.656909942626953,12.660633060966815,12.470779682651486,12.483188176597867,146607469
2007-08-07,12.806312561035156,12.902108269274171,12.633086819124484,12.650707489870204,171211346
2007-08-08,13.048529624938965,13.048529624938965,12.832865294842163,12.888704465794511,163362034
2007-08-09,12.774297714233398,13.074340387503112,12.77181563528886,12.92493957060439,194586635
2007-08-10,12.799612045288086,12.873318959031769,12.548458338043126,12.66137867926759,235888868
2007-08-13,12.79340648651123,12.898880587716329,12.732107118787113,12.893669362246634,127648672
2007-08-14,12.622166633605957,12.840560136220793,12.607276059534492,12.798867479080682,145892800
2007-08-15,12.347932815551758,12.698852395067117,12.327086013772636,12.632092835754948,217191045
2007-08-16,12.198284149169922,12.32013692858678,11.923802522404316,12.21069264316611,347120233
2007-08-17,12.40972900390625,12.433553921735754,12.201509941008775,12.345203501537995,219997525
2007-08-20,12.357115745544434,12.472269196297699,12.309465910714124,12.469787117313638,108296406
2007-08-21,12.572779655456543,12.611246176815687,12.35339314888081,12.38242929084351,144965337
2007-08-22,12.72515869140625,12.812020050448734,12.638297332363766,12.655918002116138,130595677
2007-08-23,12.711261749267578,12.809042549771883,12.58245876182984,12.805815466918672,123529289
2007-08-24,12.780999183654785,12.794647767322376,12.619684004734896,12.721684907810792,99278731
2007-08-27,12.737815856933594,12.841801855384448,12.691656028544879,12.766852950890978,93352602
2007-08-28,12.567567825317383,12.7805011226641,12.552429234195365,12.69488080144911,131446855
2007-08-29,12.728384971618652,12.73880837283516,12.588166516271261,12.603305107280487,102354216
2007-08-30,12.691656112670898,12.790925021279884,12.67130534498057,12.715480080581068,106465569
2007-08-31,12.787202835083008,12.818225022283716,12.693393170179075,12.733845737388966,119550431
2007-09-04,13.032896041870117,13.103625790769849,12.771567902687124,12.781495268427069,148301796
2007-09-05,13.098663330078125,13.14035598793983,12.960925992663178,12.98946515149077,133012703
2007-09-06,12.992443084716797,13.149041169132568,12.861406992295832,13.137376728547578,145579631
2007-09-07,12.88895320892334,12.93585898940193,12.82566969852541,12.851976694468954,147093283
2007-09-10,12.768092155456543,12.956457425308937,12.678749669361187,12.936850712669944,129515644
2007-09-11,12.938093185424805,12.946034507755135,12.799114818214344,12.830385022106194,108549350
2007-09-12,12.970850944519043,13.103129023254665,12.880267419458534,12.918237904581721,119887690
2007-09-13,13.023713111877441,13.084019456710829,12.984997622518259,13.005844424480896,75927532
2007-09-14,13.122238159179688,13.159960627502395,12.960180831226586,12.984500833538675,111010541
2007-09-17,13.03661823272705,13.135391103302064,13.006093032170195,13.067143433283906,88229471
2007-09-18,13.28404712677002,13.333186016588861,13.01105551171622,13.066894684107682,169260059
2007-09-19,13.57143497467041,13.63595952611567,13.373143279659457,13.383318663254578,221904647
2007-09-20,13.719842910766602,13.818367757554423,13.551084354886672,13.575156338633407,221828362
2007-09-21,13.90026569366455,13.917390328201938,13.719843638225031,13.806952067211947,321669193
2007-09-24,14.096820831298828,14.182193132747777,13.89778413981065,13.92260112787446,212674178
2007-09-25,14.12114143371582,14.135039935892697,13.968763448068966,13.997054587601987,109633398
2007-09-26,14.100295066833496,14.190382558548954,13.992338887479278,14.155886222734111,134345680
2007-09-27,14.083915710449219,14.189142752444067,14.04123003088622,14.18889378432195,82560301
2007-09-28,14.078207015991211,14.134791192673385,14.000031983862897,14.071506733356172,105975740
2007-10-01,14.457417488098145,14.502089205764772,14.136279057083444,14.145214350876664,189158364
2007-10-02,14.503083229064941,14.81131620173414,14.394382041901629,14.478017271821855,283759629
2007-10-03,14.49389934539795,14.617242133172915,14.403067800376354,14.549242483326701,155761653
2007-10-04,14.370060920715332,14.520454761898268,14.32117099656851,14.520454761898268,119915795
2007-10-05,14.742818832397461,14.7912136692764,14.56810404468615,14.570586123580428,203507949
2007-10-08,15.129226684570312,15.145109328621558,14.740336619511323,14.766395596884621,201873847
2007-10-09,15.267212867736816,15.480643154690497,15.098702319229753,15.265475792534675,352026555
2007-10-10,15.520599365234375,15.527795683743385,15.307417100526912,15.420584506780234,216231462
2007-10-11,15.436467170715332,15.918174839511464,15.113840617786776,15.72534334139054,473729022
2007-10-12,15.818408966064453,15.843473972502354,15.3431535617425,15.485607029350861,273971076
2007-10-15,15.389562606811523,15.87970764209971,15.276396148715339,15.845212255456419,278793083
2007-10-16,15.28756332397461,15.533751917431548,15.188044501179828,15.349357777487729,241915372
2007-10-17,15.7213716506958,15.734276180212303,15.426292193544715,15.646174733594966,242124152
2007-10-18,15.873750686645508,15.91718136566354,15.597780954302133,15.769269609321148,493410518
2007-10-19,16.000070571899414,16.342055788881304,15.96334112811226,16.24452301822452,633927242
2007-10-22,16.14997100830078,16.25544606808121,15.790862049947492,15.850176329348862,267575192
2007-10-23,16.770904541015625,16.8163193657576,16.379532368087517,16.410554555242825,272766578
2007-10-24,16.772144317626953,16.813092917401413,16.368610747919757,16.694960407200874,297278110
2007-10-25,16.590726852416992,16.85031886004115,16.467632081629898,16.843121591332807,232688918
2007-10-26,16.741867065429688,16.790012933510923,16.5795588735111,16.727719596042064,134658850
2007-10-29,16.856773376464844,16.875883106205645,16.679576483166656,16.820539960501804,123111730
2007-10-30,17.242435455322266,17.369996443616735,16.814084900222554,16.814084900222554,277058606
2007-10-31,17.54595375061035,17.54595375061035,17.273953234715894,17.389354707096413,276103037
2007-11-01,17.451894760131836,17.71272591489305,17.416406351679203,17.44147230889453,262066622
2007-11-02,17.651426315307617,17.709251533617667,17.306215881670674,17.633061591567067,234535815
2007-11-05,18.00879669189453,18.122461075859377,17.522871805307144,17.54570274891859,356679932
2007-11-06,18.409351348876953,18.409351348876953,17.992668072617604,18.304374234264387,338716853
2007-11-07,18.18971824645996,18.54460802946782,17.946506813979905,18.392973148503742,332180444
2007-11-08,17.2193546295166,18.23811122073915,16.805896523848443,18.230915852372984,662963671
2007-11-09,16.478057861328125,16.92253818098095,16.409561219130833,16.771152258442026,457231416
2007-11-12,15.686379432678223,16.625968935753754,15.540949745996793,16.32344417097088,410625377
2007-11-13,16.393178939819336,16.402362250561534,15.686376648145645,16.00701806238255,339082217
2007-11-14,15.924875259399414,16.763953842495205,15.790613031463023,16.709106738864143,325001637
2007-11-15,15.626321792602539,16.069313979133003,15.48610333393837,15.847694352073423,279752666
2007-11-16,15.72509479522705,15.771254620472918,15.28805886084635,15.732788099434696,363067785
2007-11-19,15.532014846801758,15.803022329400518,15.349606750075235,15.624832436540345,221924722
2007-11-20,16.095125198364258,16.35719932744437,15.706236010297202,15.79582748127461,395099399
2007-11-21,16.392436981201172,16.626963044820194,15.934803177884515,15.976743852368065,281591533
2007-11-23,16.793983459472656,16.833194984770433,16.580802149243322,16.627705078325516,109958613
2007-11-26,16.528438568115234,17.208437023399277,16.503619677385448,16.880846290862145,272622038
2007-11-27,16.7163028717041,16.787281583374867,16.13780746141571,16.746829020172676,357515050
2007-11-28,17.18014144897461,17.230769393891325,16.68081410095636,16.92824466429027,317846919
2007-11-29,17.297779083251953,17.441471687670628,17.068711326060445,17.142668155564966,249250764
2007-11-30,17.198505401611328,17.646708749012618,16.928243906929296,17.645220642135623,317003771
2007-12-03,16.913850784301758,17.248142714055927,16.904171436973876,17.14911993105481,173652461
2007-12-04,16.9791202545166,17.173689768879157,16.804405470381983,16.83393954789152,169906473
2007-12-05,17.33525276184082,17.345677113905474,17.062013104468537,17.191807215663303,169015145
2007-12-06,17.750944137573242,17.783207361482013,17.29802556550851,17.317631327634032,197096005
2007-12-07,17.74126625061035,17.818946202269586,17.632814980542516,17.744244365362146,154661545
2007-12-10,17.829368591308594,17.987704708305365,17.719676282101005,17.76906319318558,154826159
2007-12-11,17.35237693786621,17.893150906947994,17.341954486026594,17.867092876828924,246484434
2007-12-12,17.356098175048828,17.72761559110273,17.086828725476238,17.719675219281932,247287433
2007-12-13,17.224565505981445,17.313165841708706,16.90591104127001,17.280653648326474,202387766
2007-12-14,17.123064041137695,17.364787383290537,17.056057406279983,17.06226260419275,147490767
2007-12-17,16.608596801757812,17.25856506614224,16.470611463178688,17.07441990298858,220262515
2007-12-18,16.710845947265625,16.794231258791392,16.19340089102488,16.730947746468086,287742502
2007-12-19,16.810611724853516,16.863472785569027,16.602888699970947,16.732188671378115,177506855
2007-12-20,17.116361618041992,17.14887381201349,16.891020774246304,17.020567812878053,177551020
2007-12-21,17.290084838867188,17.3538662886295,17.20446451427714,17.319618919001464,216086922
2007-12-24,17.39034652709961,17.39034652709961,17.199998052920243,17.24789495621379,65380146
2007-12-26,17.641252517700195,17.700316873928113,17.32780737916987,17.34716417395014,101579322
2007-12-27,17.390594482421875,17.769309166437402,17.390594482421875,17.54768955022489,118141168
2007-12-28,17.43501853942871,17.569529740291884,17.2863636690049,17.494580835052254,102892225
2007-12-31,17.160785675048828,17.434025312461245,17.138448865410528,17.336741503070847,95404263
2008-01-02,17.004682540893555,17.306960218464052,16.819545303025887,17.195281872727506,172921733
2008-01-03,17.00815773010254,17.045881150339024,16.789516214949845,17.006422555399737,130587647
2008-01-04,16.305078506469727,16.89970555036846,16.255444530458593,16.868187329424646,215195594
2008-01-07,16.112741470336914,16.436114907664557,15.817414953381661,16.229136902577256,257096061
2008-01-08,15.676701545715332,16.37853978508821,15.65982492908024,16.205809134243967,214364490
2008-01-09,16.210773468017578,16.214247618416625,15.449124909143688,15.636000181306018,270598482
2008-01-10,16.050203323364258,16.310042390850843,15.885911938721105,16.007517648585523,254317685
2008-01-11,15.839750289916992,16.11820399996377,15.637736436982896,15.950188545952834,199826201
2008-01-14,16.226160049438477,16.315007454650157,16.0134747669761,16.159649454713715,178566813
2008-01-15,15.824860572814941,16.107780519717828,15.768525361491252,16.029604533529692,223562839
2008-01-16,15.286320686340332,15.882933761094757,14.93838017398124,15.609445161468383,423983259
2008-01-17,14.910090446472168,15.529285556000213,14.841096820067126,15.405694742003384,329903943
2008-01-18,14.896688461303711,15.138410838065017,14.852016740688285,15.097958271662153,342864341
2008-01-22,14.502089500427246,14.828439163337416,13.927564256722054,13.948163040885742,381484558
2008-01-23,13.615361213684082,14.096323869772025,12.88026769604145,13.915403883340295,681171664
2008-01-24,14.257389068603516,14.386440066972433,13.75235443019926,13.868003912950334,377445475
2008-01-25,14.056615829467773,14.766395348866363,14.05115563614567,14.687227296995328,279684411
2008-01-28,13.798018455505371,14.201550137431123,13.614865355865735,14.170031915947012,233540097
2008-01-29,13.662515640258789,13.930792083349374,13.418063164753539,13.909449244532947,252262009
2008-01-30,13.606677055358887,13.908456827150884,13.488545482663463,13.629508952532623,318774383
2008-01-31,14.004498481750488,14.220410826860892,13.259726610499817,13.376864193876786,597081651
2008-02-01,12.803333282470703,13.318792257312474,12.656909636509088,13.12025160767267,706658840
2008-02-04,12.295321464538574,12.725904208480095,12.2238457610266,12.633830670046155,528256642
2008-02-05,12.577495574951172,12.632093711795335,12.12383196260831,12.146415841058573,449811709
2008-02-06,12.451172828674316,12.685946890943582,12.357363171108343,12.68520188718009,306600924
2008-02-07,12.53158187866211,12.76089574675562,12.278692062469624,12.330809066640853,318344779
2008-02-08,12.8229398727417,12.84874988328654,12.624648178385737,12.642267898407916,274179856
2008-02-11,12.933873176574707,12.997157638360044,12.741290644646815,12.917990531796711,233913491
2008-02-12,12.857684135437012,13.168150213817688,12.73210728373353,12.989216266214468,267490877
2008-02-13,13.267916679382324,13.277099040968727,12.87257434419032,12.967129007058306,265981240
2008-02-14,13.209099769592285,13.427245243622789,13.178077583425466,13.360486631701647,260039050
2008-02-15,13.144326210021973,13.219275112177764,13.012546061767068,13.111318930932036,210389647
2008-02-19,12.630851745605469,13.278835872221798,12.570049365877082,13.275857757693881,254968114
2008-02-20,12.63209342956543,12.681976375323275,12.37945161798972,12.495845158091358,267486862
2008-02-21,12.479714393615723,12.736575357268414,12.396328133519804,12.727640063041774,227963272
2008-02-22,12.602312088012695,12.632092281845692,12.347932274102737,12.459859582275092,221462998
2008-02-25,12.072212219238281,12.570050578307155,12.054839566063139,12.556400093520978,336167332
2008-02-26,11.52002239227295,11.57660657180923,11.089687667105848,11.445818492571389,934983461
2008-02-27,11.735190391540527,11.800459945360712,11.407102696500619,11.4192631728748,406393575
2008-02-28,11.797977447509766,11.889802011922562,11.598693692546766,11.676620705919657,264463573
2008-02-29,11.693495750427246,11.905933959168877,11.531438422490881,11.71062038457021,378429149
2008-03-03,11.342081069946289,11.731715197273758,11.170591462083726,11.701686983602169,303312645
2008-03-04,11.03384780883789,11.251248268877672,10.8149573412741,11.19143891073927,546910299
2008-03-05,11.110782623291016,11.271350901349258,11.018958052045633,11.049979288794766,298578968
2008-03-06,10.738520622253418,11.24976046238709,10.700798153975004,11.110534079603921,299923991
2008-03-07,10.754651069641113,10.91968745897456,10.578199208045898,10.643716777847962,324082204
2008-03-10,10.265003204345703,10.69633097400502,10.250609615980231,10.642476888480731,320701579
2008-03-11,10.915717124938965,10.923410429710671,10.538739489565453,10.553878081254938,354399416
2008-03-12,10.924154281616211,11.115249658891615,10.87179020656444,10.919936077657319,267073318
2008-03-13,10.99438762664795,11.092914376954942,10.641235878028684,10.737775634827596,310222448
2008-03-14,10.868066787719727,11.151482762979562,10.686899731504365,10.99364363785799,263961699
2008-03-17,10.420111656188965,10.763584986442298,10.227528190051105,10.621628515357466,316710676
2008-03-18,10.89884090423584,10.940534508856919,10.560578778022057,10.646199098096092,290573072
2008-03-19,10.721148490905762,11.105819429148813,10.712958200206717,10.9472362439743,248086416
2008-03-20,10.759614944458008,10.81297299180051,10.361295424832184,10.60500289671421,398022314
2008-03-24,11.42993450164795,11.559482487153964,10.863103505291173,10.880724175106385,271554050
2008-03-25,11.187220573425293,11.353249045103084,11.06859296956515,11.353001027250945,234138331
2008-03-26,11.37111759185791,11.487263115229194,11.15024201799126,11.232140172474828,209811488
2008-03-27,11.020943641662598,11.133367003361709,10.93185011355948,11.068593479788847,234162421
2008-03-28,10.872038841247559,11.256460794393028,10.778476248534027,11.104825916833779,175704123
2008-03-31,10.931351661682129,10.986446784416774,10.721396472861928,10.811483968689945,178522648
2008-04-01,11.557744026184082,11.577349788246678,11.09018290091896,11.111774706152884,244637537
2008-04-02,11.557497024536133,11.806664692354893,11.425716871842605,11.661731041099344,240859429
2008-04-03,11.294928550720215,11.497686467356584,11.121453844825071,11.458971926572305,272152284
2008-04-04,11.691263198852539,11.85853366074938,11.321730852096186,11.341832651551753,236772166
2008-04-07,11.833467483520508,12.047393805569545,11.751817347170135,11.838678709112257,238631108
2008-04-08,11.609861373901367,11.766955492888528,11.465919802449555,11.739657376202741,182561731
2008-04-09,11.52002239227295,11.713846916170695,11.354986944102054,11.64262113118157,242830791
2008-04-10,11.641379356384277,11.760006951430267,11.461948431423178,11.539131391222117,203656504
2008-04-11,11.352752685546875,11.596212133665526,11.292198320953515,11.517044077313098,167413162
2008-04-14,11.209060668945312,11.352753283500354,11.171586215868267,11.345556014314697,154280120
2008-04-15,11.089439392089844,11.409087829785348,11.012008411362155,11.369629236150564,183790319
2008-04-16,11.292694091796875,11.373351203587985,10.94450555329115,11.02888388293089,306372069
